School,YrLevel,Domain,Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Test Id,Word Count,Date,StartTime
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-005,,,P,"<p>&nbsp;</p>
<ul>
<li style=""color:#000000;font-family:Helvetica,Arial,sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:16px;"">plan your story before you start</span></li>
<li style=""color:#000000;font-family:Helvetica,Arial,sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:16px;"">choose your words carefully</span></li>
<li style=""color:#000000;font-family:Helvetica,Arial,sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:16px;"">write in sentences</span></li>
<li style=""color:#000000;font-family:Helvetica,Arial,sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""></li>
<li style=""color:#000000;font-family:Helvetica,Arial,sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:16px;"">&nbsp;</span></li>
</ul>
<p>&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">pay attention to your spelling, punctuation and paragraphs</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">check and edit your writing.</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">plan your story before you start</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">choose your words carefully</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">write in sentences</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">pay attention to your spelling, punctuation and paragraphs</span></li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;""><span style=""font-size:38px;"">check and edit you</span>r writing.</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""color:#000000;font-family:Helvetica, Arial, sans-serif;font-size:100%;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
</ul>
<p>Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165940,497,2020-10-27,09:53:01.0170000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-009,,,P,"<p>yellow&nbsp;<span style=""font-size:26px;"">background&nbsp;<span style=""font-size:30px;"">testing</span></span></p>
<p><span style=""font-size:26px;""><span style=""font-size:30px;""><strong>bold<br></strong><em>italic</em><br></span></span></p>
<p><span style=""text-decoration:underline;""><span style=""font-size:26px;""><span style=""font-size:30px;"">underline</span></span></span></p>
<p style=""text-align:left;""><span style=""font-size:30px;"">njjbnlkanknxlx</span></p>
<ul>
<li style=""text-align:center;""><span style=""font-size:30px;"">heading one</span></li>
<li><span style=""font-size:30px;"">bullet check</span></li>
</ul>
<ol>
<li><span style=""font-size:30px;"">point check</span></li>
<li><span style=""font-size:30px;"">ddd</span></li>
<li><span style=""font-size:30px;"">dddd<br>paste check&nbsp;</span></li>
<li><span style=""font-size:30px;"">sss&nbsp;copyw....paste check&nbsp;</span></li>
</ol>
<p>&nbsp;</p>",x00165947,19,2020-10-27,10:06:30.4100000+00:00
hbw2,,Writing,2020,,9,hbw2,HBW2-5-013,,,C,,x00166771,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-001,,,C,,x00165953,0,,
lnb1,7,Writing,2020,7,9,lnb1,LNB1-7-016,,,C,,x00165946,0,,
lnb2,3,Writing,2020,3,9,lnb2,LNB2-3-020,,,C,,x00165953,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-008,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-006,,,P,"<p>&nbsp;</p>
<p>Write<strong> a</strong> narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea<strong> o</strong>n this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>",x00165940,318,2020-10-27,10:00:07.9600000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-010,,,P,"<p><span style=""font-size:22px;"">testing on white background</span></p>
<p><strong><span style=""font-size:22px;"">bold</span></strong></p>
<p><em><span style=""font-size:22px;"">italic</span></em></p>
<p><span style=""text-decoration:underline;""><span style=""font-size:22px;"">underline</span></span></p>
<p><span style=""font-size:22px;"">whww</span></p>
<p style=""text-align:center;""><span style=""font-size:30px;"">Heading 2</span></p>
<ul>
<li><span style=""font-size:30px;"">bullet check</span></li>
</ul>
<ol>
<li>point check</li>
<li>check copy paste&nbsp;</li>
<li></li>
</ol>
<p><span style=""font-size:22px;""><span style=""font-size:30px;"">cut&nbsp;copy paste&nbsp;</span></span></p>",x00165947,20,2020-10-27,10:12:28.6500000+00:00
hbw2,,Writing,2020,,9,hbw2,HBW2-5-014,,,C,,x00166771,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-002,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-7-017,,,P,,x00166767,0,2020-11-02,16:13:05.9570000+00:00
lnb2,3,Writing,2020,3,9,lnb2,LNB2-3-021,,,C,,x00165953,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-009,,,C,,x00166769,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-007,,,P,"<p><span style=""font-size:50px;"">Wr<strong>ite a narrative (story) about a big climb. Your story might be ab</strong>out characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</span></p>
<p><span style=""font-size:50px;"">Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</span></p>
<p><span style=""font-size:50px;"">Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</span></p>
<p><span style=""font-size:50px;"">Write a narrative (stor</span>y) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>&nbsp;</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>",x00165940,1060,2020-10-27,10:15:41.3270000+00:00
